Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict
8948,14739,2842,392,102,11585,17869,1026
8018,14740,3341,23,33,11590,7695,1165
1767,14741,253,53,106,11595,8546,15
6927,14742,2668,8941,135,825,5235,1196
88,14989,2849,234,149,1406,1947,1018
2953,16989,2942,1,181,5023,12622,1240
14014,16953,2878,361,128,11573,13049,1208
9167,16948,2947,3564,3,11575,6781,601
11212,16943,2952,4,51,11577,4328,600
10706,14743,2855,2,78,1304,334,603
13785,14738,1157,62,381,1309,18435,3467
13184,1,892,60,2,1341,3202,3303
12022,17364,2681,15,224,2369,13081,3572
1,17139,2,1,629,2395,5301,3138
3449,16995,882,2,630,2419,817,4169
9862,16994,3925,4,799,7376,12582,1910
12194,16992,2684,5,1149,7386,6065,1915
12362,16958,265,1,383,7393,15186,4346
12519,16957,2388,10,496,7394,6563,164
9978,16956,882,361,630,11569,9804,4169
13331,16949,12422,1,83,11570,5833,8308
7911,16945,1789,863,222,2819,7872,269
1621,16944,527,1,329,2880,6768,3611
3617,14751,423,1,508,4046,2782,1686
8267,9870,902,3,32,4047,15125,2029
13674,16992,7528,3846,174,11565,9708,2249
12375,16991,4023,23,437,11567,12181,1857
9974,16958,6,564,736,7789,12310,1037
3578,16954,5675,3,1258,7795,13463,7855
11037,16945,10,986,1424,7799,17968,683
10823,1,4979,2006,482,7802,14513,4120
13176,17367,3128,1961,1087,7810,15847,6047
13981,17363,6656,2,8972,8180,11399,8789
1934,16997,6670,2,518,1680,7439,6045
9082,16996,204,136,570,3208,14624,528
13355,16994,3717,13492,247,11559,3301,5103
5457,16993,7102,7664,102,11560,16767,4218
2315,16992,6678,1,641,11561,388,5164
10647,16975,2336,52,415,11562,10624,4342
13649,16971,877,276,444,5142,2216,2146
9978,16961,5100,210,368,5250,3261,687
10092,16960,2000,105,114,5966,22,1551
12924,16959,1359,4,173,8031,6651,224
8271,16958,11327,1,159,8032,446,4448
12575,16957,10088,175,185,9916,18262,4553
11619,16956,9946,2,186,654,12096,1701
10093,16955,18,22,380,2692,2157,5722
13865,16952,6742,203,238,4866,14689,1108
8062,16949,28,206,409,4872,7463,731
3481,16946,1838,854,1,4919,11170,730
6160,14753,9363,911,214,11367,7241,4688
4852,14011,4711,1,14,844,4090,7419
13606,11794,4704,2,137,1788,7148,8417
6410,10774,1838,4246,1,2990,4544,730
13605,1,9345,4271,318,6671,5785,7150
11676,17323,1810,6167,408,11544,8240,1
7767,17313,11201,4338,215,11555,7492,3958
9881,14742,11183,1,317,884,17413,6420
9821,14740,7054,1,95,1158,16224,9301
4016,17370,6625,10,1,2203,11423,5421
9880,17369,1022,5480,204,3683,1635,544
6332,17366,1789,1,255,8571,17237,824
2518,17350,3122,8,875,11538,9186,2045
4949,17037,6793,2762,521,1879,8621,7387
5277,14740,6628,4,23,5040,1275,3958
11745,17367,2876,13,281,5502,4424,1141
7593,14739,1613,9,379,6445,15429,1425
409,14701,5598,2,385,11160,2490,6266
13213,1,193,10,15224,11536,19089,3092
9825,17351,2025,6,163,720,319,3600
9208,17350,7525,1,4,1342,4364,3672
14045,14146,4453,671,46,1374,5336,8416
7656,13703,5459,4107,48,2424,4981,8789
8397,17347,7529,3,78,6889,3982,2483
9733,17118,938,2,159,11534,2739,1670
10221,17117,7533,1,108,4426,5310,4517
7107,16929,7540,1,86,4434,1764,1522
12495,14164,4328,4,104,7820,11458,739
11393,13969,7544,1,104,8118,4067,4373
2083,1,7549,8599,19,11508,5399,3977
13499,17366,7554,4,62,11530,3812,3413
10084,17364,7559,2,136,2650,15127,4003
8337,17361,7563,3,22,2651,4097,3535
14044,17354,7569,626,114,2681,2446,4297
9205,17119,7572,221,100,2684,4342,3999
312,17118,7575,1,34,2719,6644,4202
3286,14171,7581,3,187,8939,9310,3429
12821,14167,1136,11112,828,1437,7156,4959
10242,14165,1135,7,511,1457,12783,153
4158,12453,1367,90,956,1473,14501,6633
13094,10147,1014,35,753,11523,12289,2589
4586,1,154,2,560,11526,9942,16
6604,14743,33,1,11338,11527,3380,132
10780,14743,3095,16,604,7865,5582,5409
6360,14744,64,982,592,10083,6742,310
126,17378,3380,790,782,11129,3040,5240
1537,17048,3353,1,605,11265,1412,4977
11544,16736,3262,12,3653,11520,4192,6060
13720,14743,5355,2,211,11521,309,6330
6524,14725,5198,2,29,615,9851,811
9991,1,16,3,98,3729,2394,1360
11003,17379,620,37,186,3755,7249,1911
11004,17378,3347,1,91,4617,4084,591
1,17327,3308,2,54,7587,13069,3169
3709,14746,5192,1,73,11518,7570,591
120,14744,3308,12,16,9554,435,4271
4173,14740,5201,7,1,9566,11604,5893
8111,14735,2312,18,54,11194,3689,5143
433,17381,5986,1,30,11415,334,1742
11695,14729,2299,8,53,11509,7013,6519
307,17443,2472,3,38,11515,14817,1892
681,16138,1139,2,3368,6385,12130,343
10416,16068,3429,96,393,10646,7806,3053
510,14729,2947,30,58,10650,361,4444
4276,14730,2943,6,118,11504,12639,3050
12900,14730,1992,38,99,11505,4236,5057
10864,14731,2345,25,108,11506,1138,3054
4054,17074,1908,1,303,3727,1617,3055
8803,17071,4981,5,102,4378,13858,197
12030,15816,709,10,34,8959,9884,4212
9573,15164,3461,7,482,9004,455,5494
8083,14731,3466,2,251,11497,7328,5096
152,14731,3471,1,1,11501,4296,4807
536,14727,4410,1,256,1003,3383,190
13612,14718,3466,6680,251,1819,4827,5096
9709,17046,8747,1,7447,1841,10717,8793
9917,14718,4410,9026,256,5101,3710,190
1,17293,5,37,252,6066,16831,289
13595,17292,7881,2380,255,9238,8109,4997
6005,17288,17,51,8365,1494,19533,1022
3341,17287,3622,75,113,2015,17802,3962
2170,17285,5343,3,161,6491,10581,7451
12509,17283,2984,39,140,11291,15470,3536
6005,14708,2605,5,217,11292,5295,6218
1,17251,4,61,241,11494,4406,13
13506,14709,232,23,150,2183,477,1216
5795,14710,4040,45,8151,2185,8030,7897
483,1,232,7,241,3581,10358,13
8030,16753,236,1,165,11490,3956,131
6315,17302,2581,2,144,11491,6965,6277
9956,17301,7,23,147,11492,8596,585
11136,15663,425,50,77,8807,8791,8762
10247,14710,3559,27,77,8815,17244,8972
7869,1,425,40,244,8822,9237,8762
4245,2,9568,53,76,8832,18478,8482
11443,3,2452,47,78,10026,3819,9447
13240,17257,1643,12,1,11250,10912,24
13746,17311,70,25,55,1039,15279,248
9142,17310,2407,1,27,3074,5473,9562
5819,15695,1383,2,3,6546,5374,990
12426,15668,110,20,49,11423,6998,122
12710,1,1387,2,56,11485,2494,989
11509,17306,631,1,887,11487,2815,5492
13053,15669,2370,5,462,5402,13104,5570
11029,1,1,496,139,6180,952,77
3237,14315,822,2,41,6188,9918,130
10799,14314,1480,284,377,6219,9229,1775
4258,14312,303,225,472,6224,12831,1752
937,14310,197,131,1246,11483,6541,1995
1899,14306,200,8236,330,9166,615,3039
1984,10616,466,3,12275,9170,13133,123
6117,3,285,446,15,9184,4045,2321
14043,17314,11221,291,8803,9187,16440,5396
13487,17297,7642,278,461,9194,10854,5332
5060,14716,722,321,46,9196,6430,7315
11023,10599,176,289,242,614,1751,629
4693,2,5386,1,1,3169,3770,5399
13226,16990,5401,1,270,3217,6413,5192
927,16989,5404,283,253,3242,2488,6322
13496,14717,5410,338,130,4497,15123,5412
7872,17310,7123,1,165,11480,14300,7444
9766,15719,15,2,269,1553,17584,207
13772,14719,24,1,131,11474,1354,13
1,1,5540,5,125,11475,6869,7851
10394,15720,7828,2,156,11476,16030,2870
4694,14720,7831,8,80,11477,3041,2869
11359,1,2310,5796,2371,11478,9358,1195
11360,17317,1393,6,553,618,2489,863
13972,17302,2798,12,405,658,8118,1180
13872,14721,1790,8631,46,5931,19992,314
13787,14722,7792,5814,2,6960,17777,3218
5286,17269,6,201,951,11471,9633,693
3345,14716,3986,2,539,11472,5601,2992
1993,14700,6110,1,39,2477,2012,4900
1198,14701,5939,1,2,3458,76,1333
6924,14700,2788,4,555,4989,18580,276
10341,1,5929,2,268,9529,5710,1334
11390,14701,5936,12,27,11459,18121,3032
12981,1,2327,1,24,11469,674,2072
7772,8064,5943,1,114,841,13292,894
11637,2,1521,1,333,1835,15997,2943
14042,14702,5947,8841,323,2606,9485,2216
12415,14694,316,1423,359,5598,11079,5562
14009,14612,1550,707,139,9988,1114,5929
11951,14139,891,839,1,11457,13656,1951
1,12682,2850,729,761,8625,9197,1210
12657,10089,34,16,190,11448,613,329
13763,10084,1403,1276,452,11449,1902,2751
12652,2,93,1034,794,11450,15930,2404
7161,1,4563,1,10016,11451,13282,7944
5529,14635,1957,2044,9956,11454,6826,131
3449,17364,260,39,13096,2002,4278,2869
1911,14704,3619,180,15386,2006,17365,5477
8612,4,3816,1039,605,2015,4278,1585
5454,14707,53,9003,17247,6266,2762,1371
11945,17453,2728,2379,15909,9011,14989,7770
6689,14706,6180,1278,10629,11446,4961,2500
12912,14695,10,1,189,619,1826,6026
13627,14683,857,2,557,5240,484,4007
1409,17454,56,1,91,5938,10852,1622
1262,14707,1217,1168,111,11442,9539,2588
12411,14667,6185,938,228,11443,3201,2005
1395,17322,1175,15,2,11444,8092,4055
14033,17076,5735,874,251,4709,13244,5098
3446,14708,8333,1,802,5764,6928,7397
11755,16897,7063,28,297,6052,3205,6274
8708,16896,1999,307,12855,6537,5516,2054
8899,14709,485,664,345,8332,10617,1872
6968,17442,482,865,1231,11412,19610,2198
12553,14710,485,907,345,5083,1258,2633
9917,14699,459,1,732,5085,5720,2198
6026,14711,590,53,1433,11406,17182,1384
1065,14647,2534,137,451,11407,8831,2285
13877,14626,2753,10,1,11408,6507,7241
9103,14712,5134,52,542,11409,19928,5873
9819,14701,479,3,529,1489,9761,1562
11497,14713,299,1,9969,2861,14052,130
12916,1,3906,7498,646,5404,3261,3198
10353,14715,4890,8581,2891,5409,677,1962
7085,14650,3117,11655,491,7380,1200,3216
12945,17463,2740,8257,791,9245,10646,7376
1360,14716,3916,7482,180,3524,5995,3220
13813,14717,379,12,27,6649,9310,6527
137,14706,4270,7529,3304,9523,4632,1497
7647,14718,3925,8265,6780,11400,512,8550
9392,1,534,8614,787,11401,458,509
8676,17291,4550,8364,266,11402,1268,392
1,11476,13,6,69,8912,5145,563
271,14720,3829,8597,182,8920,4946,406
10399,14721,4071,32,100,8926,7546,9367
12862,14722,4797,3,291,8931,5458,754
13428,14723,5603,126,31,11397,14792,6817
525,14724,5802,2,7,11398,5786,5487
11917,14725,7038,107,43,9525,16136,4057
10400,14726,4318,115,10,9531,2401,3980
12675,14727,4169,22,13658,9543,10196,6643
10068,14728,1447,1,1,9556,947,4760
3745,14729,594,5,776,11171,3957,332
11419,14730,5193,3,480,11392,11816,1666
13515,14731,859,2,666,3208,3751,4766
12529,14732,1493,12,328,3241,2604,4835
6457,14733,6083,1,66,6753,1359,5613
11726,14734,7,1,459,8090,1535,231
11681,14735,8989,1,798,11389,5571,7268
8971,17483,2,2,538,11390,3015,775
13850,14735,3251,3722,102,957,1914,277
12977,14721,10514,5,225,962,1066,2392
3798,14736,9203,27,248,964,9702,7344
12262,14737,2078,6,264,965,16609,544
7390,14737,2559,25,111,968,13669,490
4631,1,3293,39,780,11387,16510,5128
13104,2,3113,44,4593,3268,16380,6597
8964,14740,568,4,11776,8512,12260,2010
13166,14694,7558,709,3950,8513,11157,4484
6789,14737,8001,613,486,9032,10936,1115
11048,14736,1050,5,1205,11384,96,4537
5574,14678,340,5729,787,11385,11132,1286
12291,17492,1050,2949,1205,11085,9949,4537
9979,14734,305,4,894,11087,1282,338
12314,14728,1410,8,9,11090,342,290
12746,16467,1069,2,744,11380,10861,4830
12430,14735,3104,7,185,11381,832,4307
1584,14736,3050,1,1,11382,14415,7664
12587,17490,198,1041,44,4352,7791,2225
10673,14736,7526,413,1,7024,6975,3387
13913,1,8846,212,862,8938,16276,4528
1102,2,8849,1,322,11373,8417,4829
2932,17496,8853,236,288,11376,15484,3902
12528,14735,4184,2,154,11378,8710,2762
7079,14601,1023,81,366,10283,1788,1069
10854,11619,3,356,372,11352,21744,81
12440,14735,908,412,11683,11358,14737,1460
8992,14730,21,421,692,11362,15547,191
9751,1,643,4,323,11364,22675,1516
13429,17499,949,1,370,11365,27,153
13920,14738,16,1,499,8738,3298,3205
7759,14737,3092,12,630,8739,7635,1075
11808,14736,2247,3,3498,8740,4600,405
12216,14734,1733,10,67,8741,5534,1264
4019,17500,1676,1,753,8742,7076,6750
8108,14737,1663,2,758,11347,8291,6814
10029,17501,4505,1,1012,2804,6040,1990
12563,14737,1613,102,1112,2840,4377,6765
12194,14738,4079,12,721,2853,6157,4073
11951,14736,261,906,1300,2957,3180,3855
11175,14734,2183,1,395,5914,7472,7147
2742,1,1620,3,575,6328,2156,7113
10287,14735,1560,1,571,2369,1568,449
4386,14716,2170,2,11936,9686,16901,7272
13297,10150,2584,210,1283,11339,5494,3180
4073,1,985,1,174,11340,7262,5695
682,14737,2989,1,7581,11342,3476,5926
13785,17508,2548,2,202,11343,13960,6187
12947,14734,1437,19,395,873,4706,6127
14103,14733,2863,378,12053,924,3161,7797
5906,14674,1,1,314,927,10198,1
4485,14734,1077,72,372,928,7697,125
2359,14721,4184,1,371,1288,18650,10440
13625,1,2086,1,1,3075,341,1643
12178,14766,2087,2,3,1300,8447,1642
5689,17483,8,31,3,1332,2885,1282
6829,17429,3225,198,1,1358,3315,1735
86,14866,6333,267,1013,1403,8420,5954
3784,14864,4699,501,232,1785,3054,5053
1,17427,8,1268,424,7607,7105,2601
5706,15164,1,1364,688,671,9286,1443
3034,14867,8375,398,516,782,1277,8815
8501,14865,1012,1,309,1007,5935,1398
4135,1,1,1280,681,3751,6847,2329
8739,14868,2392,20,1,3752,10354,2239
8572,14866,7984,1,336,3753,2658,7098
12323,2,561,1637,102,614,7106,712
5519,17092,3165,105,235,5719,13143,6500
1551,14829,32,1,1848,6269,647,199
1766,14827,5797,60,1,6270,589,5676
1107,14825,67,1,16073,9207,2184,914
3698,17067,2538,67,3052,11334,123,5388
8816,14830,336,5,704,3170,893,419
9061,14827,338,292,250,3213,2366,412
11191,14824,3192,3837,503,3247,7557,5440
661,14823,823,15,180,11329,8900,53
12929,14553,379,67,1190,11330,4993,955
3572,14771,18,1428,112,11331,4929,1061
872,1,1769,1357,802,2492,8962,4868
2295,14757,1318,795,7465,2502,4451,2240
6226,14755,2499,1340,738,2521,13510,5872
7513,12516,4,1,1,2534,15520,364
7220,1,29,1559,675,2540,1536,121
11814,14763,217,7872,151,4554,10718,1365
340,14762,3,1354,428,641,17632,476
10387,14758,4908,1554,580,5797,10724,7224
13858,14755,1157,9,464,5805,3996,680
5018,14743,20,1,224,10767,6521,199
13282,12517,1209,2,566,11325,3947,1075
8106,1,5344,1033,349,11326,5748,112
13397,14775,1,2,427,6378,9644,5003
13654,14772,5351,7,644,7630,5315,4866
6839,14770,25,3,674,9738,7182,485
13777,14767,2495,463,737,9753,5893,6236
7912,14766,2470,204,311,11019,5098,5937
7685,14768,24,2910,152,11323,1256,1729
13670,14767,4912,196,223,5244,2619,563
13564,14747,221,1,581,5251,10398,6860
1398,14742,4210,236,51,5497,1813,5506
12509,14741,191,1,150,5502,14948,960
2229,14739,1213,9,565,6143,15371,1439
520,14727,7838,6,104,10407,15598,7056
6897,14721,7,3,5,5875,2273,203
1970,14726,4661,1,47,8061,15385,4955
13013,1,9033,667,550,8087,9931,3096
4873,17525,4097,11,3389,10123,13996,9264
12613,14778,1483,1,76,11319,3895,7749
13832,14777,493,2,171,11320,5800,654
7370,14745,930,1,261,772,10793,186
13896,17521,2345,2,461,1710,11365,1876
12901,14733,2215,92,476,1711,11258,3988
11010,14732,4138,1,241,1721,2461,7271
13613,14731,4944,1,110,3756,63,7056
3649,14728,5291,15760,146,7261,5579,1195
13372,14968,2315,1,333,5902,9970,3008
12094,14966,2321,2,447,5923,1011,7116
6838,14961,2686,90,536,5924,11186,5969
7785,1,2697,94,581,5965,4879,5394
12703,2,2339,5,277,7430,99,6918
12716,14969,4850,11867,137,7440,3743,6645
13484,14967,4886,3,791,3981,1502,3004
10237,14962,4854,50,361,3991,14222,3768
7852,13948,2828,3,144,4000,16206,355
10622,1,2353,1,42,10863,16813,2993
5702,17272,91,4776,490,10867,16592,3661
13649,17227,9421,3,195,10870,5827,1227
12919,17048,553,144,324,3837,7035,2303
13431,14972,266,9,567,4689,4305,2515
8340,14967,2612,1,379,6751,863,8245
1,14966,3919,4,605,6782,18341,2242
13107,14930,3885,64,157,11313,138,1160
13108,14929,556,3,1,11314,18479,3259
1,1,1271,268,72,2757,11560,4588
3146,14940,4130,1,412,2767,7822,203
13546,14935,4250,2,548,2778,8545,5491
2740,14931,5479,4,65,2867,8597,8847
13067,14930,587,2,176,6030,14955,257
6577,1,3060,192,1,11311,21789,9096
1,12295,2462,205,813,6948,12881,559
8779,13907,9643,290,781,6959,8475,4962
4590,1,3064,1,461,6974,4748,6833
14083,14978,7749,163,190,7042,1601,1198
5921,14940,2465,207,324,7048,1162,6016
7465,14939,8280,13,57,11309,1510,1432
8530,14938,2463,1,310,1924,903,5668
6177,14936,8280,3,261,2006,7710,5668
6472,14940,4333,112,57,5627,14893,4475
12154,14939,379,17,2,5628,5159,1548
1797,14937,364,1,626,5650,19361,1038
4641,14936,3755,20,244,11307,9081,7436
11246,14936,369,17,452,1863,17064,2215
12848,14932,2119,18,744,7105,5151,1534
5905,14931,3955,1,29,7108,6270,10385
1,14929,4465,147,11,8845,3984,3529
10149,14928,405,4808,2,10125,6607,1722
10676,14926,21,12,789,11305,4439,22
13889,14931,5051,176,555,969,7360,1829
1782,14930,47,411,748,985,953,491
11184,14927,5057,13,515,4417,837,2522
10501,14921,358,2,746,4698,9279,2213
13837,14917,370,1,628,11300,6180,1070
7154,14917,373,3,723,11303,5670,1972
6312,14916,384,2,787,6910,7683,1700
1178,14918,389,1,420,6918,5948,1797
3236,14917,395,6,179,6986,13383,1257
10439,17381,399,1,179,6993,4441,1255
10496,14915,395,10,270,7015,5911,647
12462,14914,407,137,4222,7019,8252,1255
13531,14733,412,2,334,638,7231,1808
13892,17294,424,19214,328,2308,7476,272
11290,17285,1283,84,1029,2397,2835,39
7849,17283,3835,21027,231,3242,4246,5035
13717,17282,5962,9284,7196,3267,1415,9274
10638,17281,5909,22,82,3787,4928,8467
7800,17279,5070,9446,282,1196,10111,390
5221,17275,675,2,348,6240,4469,480
12570,14898,5041,3,184,9946,13444,4431
11792,14897,2728,1,360,11292,21420,4361
10584,14897,10,695,91,11293,7225,210
14015,14895,10211,3,2,11294,13105,3230
1,14898,10211,694,2,5268,12773,3230
250,14896,1340,685,592,11268,5501,9675
4483,14899,23,705,541,11280,5374,556
13669,14897,738,2,1,11283,5544,8380
12698,17517,4934,7802,11481,11286,20031,694
12032,17460,722,7780,464,11288,9006,7493
9592,14898,17,6413,273,3541,7584,2071
12031,14895,13,1,10,7977,6727,2712
4452,1,7252,3,138,11235,4787,7289
11888,15197,7065,7808,576,11237,2781,6847
12213,1,4547,1,739,11239,4487,5144
4858,16875,6654,15858,128,11240,1591,8612
7196,17514,4364,3045,674,7263,15950,6271
7222,17466,7452,15919,18,7264,6162,6516
11956,17385,2204,63,29,7265,6517,150
1,16876,113,14700,215,7266,4075,2266
3075,14886,2208,2,483,7267,3057,1734
3074,14885,1165,80,114,11224,7132,1839
10830,14864,1350,2882,369,1776,9878,1673
12071,14862,9362,1,1029,1812,5863,4945
8010,1,208,1,1155,1813,1743,1191
8267,1,4,1,675,1945,1137,145
13054,17505,3241,3,91,11221,9377,8139
11336,17512,5252,3945,35,11222,5884,8638
3482,1,9371,5,216,10406,8605,5317
8083,17525,1736,3,6103,10407,2858,1860
10152,17522,1738,1,6104,11215,1966,989
12639,17496,2178,2,1360,11216,5097,503
402,17471,2181,1,384,11217,9288,1773
7777,17393,5,3,4,11219,11430,1470
4935,17291,4238,2,566,10017,7538,694
12069,17276,10,3,278,10020,3073,690
12264,14892,2883,5,478,11210,9649,1100
10783,14869,394,19,69,11211,9027,1580
6557,14864,5335,1717,475,11212,5111,4496
11080,14530,9756,4,540,11213,2776,4081
949,11827,10699,20440,581,842,345,3429
11776,11824,11253,119,667,896,11470,2269
10005,11818,1933,5167,107,900,4105,12064
13045,10261,6528,56,503,946,12792,776
11577,10245,4233,2,570,4188,10638,4496
4474,6364,5335,4902,475,11208,9825,5939
13333,3,424,1,508,2879,17049,4818
9106,1,5360,3139,190,4863,7354,5857
4495,17508,53,2,65,10019,2631,1461
11250,17292,4525,13529,1,10063,11501,5648
10121,3,4514,13680,47,11204,3666,5659
13537,14818,2165,5,102,11206,3750,746
203,14815,6235,1,34,9243,6052,7073
5131,1,4468,1,176,9244,8324,5089
6797,17385,4470,48,23,9251,10632,5296
5918,12584,5141,8,1567,9263,5485,4153
13309,1,51,9,3486,11196,4530,901
5958,14816,1912,12,684,11199,5616,1935
9431,14815,2217,362,573,5266,8253,849
10271,1,1881,104,420,6123,6004,2737
9385,14817,3,81,453,9260,14081,1825
11693,14816,5242,75,567,10462,1044,7043
10450,14818,5335,7618,18564,10466,6451,5007
13531,14817,5177,17,736,11194,7303,6431
13560,14819,5181,391,502,8765,8108,6424
13023,14818,15,2,452,9960,3362,2196
5764,14817,5853,23,18311,9961,8614,6117
1,14815,5201,158,154,11190,3660,4968
11077,14815,5205,2,168,11191,15648,7042
2992,14811,1469,1,348,11192,3690,697
8661,1,272,46,318,1993,9229,2052
12516,17567,263,48,408,1995,6597,2524
11111,14820,5351,8865,338,2039,256,1314
12998,14819,5358,538,170,2061,4773,5041
1,14816,1652,7,75,2075,7254,6164
12352,14791,5362,904,235,9639,114,3381
619,14813,5368,14,103,2856,12432,2177
10096,14812,5373,2,283,2857,2379,4009
10095,14744,5376,1,47,2871,6057,1315
4052,14811,5382,888,44,11185,12718,1316
12353,14810,2933,1,605,11186,7368,5580
176,17570,2938,1674,248,11187,9566,5818
5229,14808,2865,698,895,3335,958,4835
12750,14805,2552,31,1108,3439,3820,5720
